detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.978125, 'std': 0.0}","{'mean': 0.97625, 'std': 0.001530931089239508}","{'mean': 0.98125, 'std': 0.0}","{'mean': 0.755, 'std': 0.0}","{'mean': 0.7409999999999999, 'std': 0.018814887722226798}","{'mean': 0.765, 'std': 0.0}","{'mean': 0.345, 'std': 0.0}","{'mean': 0.30399999999999994, 'std': 0.004898979485566361}","{'mean': 0.325, 'std': 0.0}","{'mean': 0.715, 'std': 0.0}","{'mean': 0.704, 'std': 0.0037416573867739447}","{'mean': 0.655, 'std': 0.0}","{'mean': 0.8331428571428571, 'std': 0.01700900121844254}","{'mean': 0.4062857142857143, 'std': 0.039647425734175214}","{'mean': 1.0389714285714287, 'std': 0.11086621465090439}","{'mean': 0.27999999999999997, 'std': 0.016162440712835364}",24.64864864864865,0.0,800,real,iter_0
"{'mean': 0.98125, 'std': 0.0}","{'mean': 0.984375, 'std': 0.0}","{'mean': 0.98125, 'std': 0.0}","{'mean': 0.755, 'std': 0.0}","{'mean': 0.751, 'std': 0.011575836902790236}","{'mean': 0.765, 'std': 0.0}","{'mean': 0.45, 'std': 0.0}","{'mean': 0.371, 'std': 0.01593737745050924}","{'mean': 0.42000000000000004, 'std': 5.551115123125783e-17}","{'mean': 0.755, 'std': 0.0}","{'mean': 0.7210000000000001, 'std': 0.014628738838327807}","{'mean': 0.7, 'std': 0.0}","{'mean': 0.9102857142857144, 'std': 0.031433765804514444}","{'mean': 0.35200000000000004, 'std': 0.06940916836457}","{'mean': 0.6445714285714287, 'std': 0.06997888894487525}","{'mean': 0.31885714285714284, 'std': 0.029058702023065427}",51.16666666666667,0.4583333333333333,800,real,iter_1
"{'mean': 0.9875, 'std': 0.0}","{'mean': 0.9875, 'std': 0.0}","{'mean': 0.9875, 'std': 0.0}","{'mean': 0.755, 'std': 0.0}","{'mean': 0.742, 'std': 0.012489995996796807}","{'mean': 0.765, 'std': 0.0}","{'mean': 0.55, 'std': 0.0}","{'mean': 0.43600000000000005, 'std': 0.028354893757515647}","{'mean': 0.505, 'std': 0.0}","{'mean': 0.755, 'std': 0.0}","{'mean': 0.716, 'std': 0.007348469228349541}","{'mean': 0.69, 'std': 0.0}","{'mean': 0.7028571428571428, 'std': 0.2394347084109502}","{'mean': 0.41714285714285715, 'std': 0.07672904885879603}","{'mean': 0.2557714285714286, 'std': 0.08856855294871073}","{'mean': 0.1662857142857143, 'std': 0.03147528995181808}",67.04158145875937,0.27266530334015,800,real,iter_2
