detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9725746507753428, 'std': 0.0}","{'mean': 0.9746465034815671, 'std': 0.002141476843862491}","{'mean': 0.9769319492502884, 'std': 1.1102230246251565e-16}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9754966887417218, 'std': 0.0011811959590554}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.5455298013245033, 'std': 0.0}","{'mean': 0.4597350993377483, 'std': 0.008822748107689998}","{'mean': 0.4637417218543046, 'std': 0.0}","{'mean': 0.8908940397350994, 'std': 0.0}","{'mean': 0.8772847682119205, 'std': 0.005866770387609415}","{'mean': 0.8854304635761588, 'std': 0.0}","{'mean': 0.6348571428571429, 'std': 0.025129866774052597}","{'mean': 0.9937142857142858, 'std': 0.00419912527334259}","{'mean': 0.43051428571428574, 'std': 0.006410195959945221}","{'mean': 0.5302857142857142, 'std': 0.04178076893812778}",42.142857142857146,23.83116883116883,763,real,iter_0
"{'mean': 0.9548891452005639, 'std': 0.0}","{'mean': 0.95520099107181, 'std': 0.0006013469812386068}","{'mean': 0.9527959331880901, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9758940397350994, 'std': 0.0010184474502801697}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.43046357615894043, 'std': 0.0}","{'mean': 0.3665562913907285, 'std': 0.0076802278443571775}","{'mean': 0.3955298013245033, 'std': 0.0}","{'mean': 0.8683774834437086, 'std': 0.0}","{'mean': 0.8566225165562914, 'std': 0.004263365586927943}","{'mean': 0.8660596026490065, 'std': 1.1102230246251565e-16}","{'mean': 0.6234285714285714, 'std': 0.02344946803278077}","{'mean': 0.9908571428571429, 'std': 0.01012574008381106}","{'mean': 0.4147428571428572, 'std': 0.02202010213325959}","{'mean': 0.49714285714285716, 'std': 0.0392999974035415}",32.51695553880934,18.08590806330068,763,real,iter_1
"{'mean': 0.9505318467256183, 'std': 0.0}","{'mean': 0.9627450980392156, 'std': 0.0014941991194048925}","{'mean': 0.9490794139006364, 'std': 1.1102230246251565e-16}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9766721854304634, 'std': 0.0011135875311787924}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.44387417218543046, 'std': 0.0}","{'mean': 0.425546357615894, 'std': 0.01328569916119048}","{'mean': 0.3652317880794702, 'std': 0.0}","{'mean': 0.9107615894039733, 'std': 1.1102230246251565e-16}","{'mean': 0.8806622516556292, 'std': 0.005353496726082466}","{'mean': 0.9064569536423839, 'std': 1.1102230246251565e-16}","{'mean': 0.6108571428571429, 'std': 0.020870836991713913}","{'mean': 0.9948571428571429, 'std': 0.0027994168488950535}","{'mean': 0.37394285714285713, 'std': 0.020359543718073927}","{'mean': 0.5142857142857142, 'std': 0.017888543819998305}",28.66799204771372,16.69980119284294,763,real,iter_2
