detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9965825110000427, 'std': 0.0}","{'mean': 0.9962621214062967, 'std': 0.0010834875218482026}","{'mean': 0.9927378358750907, 'std': 1.1102230246251565e-16}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9759933774834437, 'std': 0.0013130715270793566}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.39966887417218544, 'std': 0.0}","{'mean': 0.4105794701986755, 'std': 0.013922000256297733}","{'mean': 0.4725165562913908, 'std': 0.0}","{'mean': 0.954139072847682, 'std': 1.1102230246251565e-16}","{'mean': 0.9365728476821191, 'std': 0.0038235356133611773}","{'mean': 0.9455298013245033, 'std': 0.0}","{'mean': 0.7251748251748251, 'std': 0.04714967225465056}","{'mean': 0.6755244755244755, 'std': 0.02043585901566778}","{'mean': 0.4405594405594406, 'std': 0.031192260463410674}","{'mean': 0.22937062937062938, 'std': 0.015095827374071965}",86.76,2.52,763,real,baseline
"{'mean': 0.9991029091375113, 'std': 0.0}","{'mean': 0.9975308641975309, 'std': 0.0014964080571493528}","{'mean': 0.9963261993250458, 'std': 1.1102230246251565e-16}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.975612582781457, 'std': 0.0015729348180812848}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.6174668874172186, 'std': 0.0}","{'mean': 0.4720860927152318, 'std': 0.023239478308386387}","{'mean': 0.7545529801324504, 'std': 0.0}","{'mean': 0.9478476821192052, 'std': 0.0}","{'mean': 0.9247516556291391, 'std': 0.004093122421288051}","{'mean': 0.9481788079470199, 'std': 0.0}","{'mean': 0.4662857142857143, 'std': 0.04558553297183802}","{'mean': 0.34628571428571425, 'std': 0.007959079015533787}","{'mean': 0.2064, 'std': 0.05781479226012693}","{'mean': 0.12742857142857145, 'std': 0.0175754931419768}",78.64,6.5600000000000005,763,real,temp. 0.9
"{'mean': 0.9958990132000514, 'std': 0.0}","{'mean': 0.9925114272288436, 'std': 0.0009920104384547076}","{'mean': 0.9949164851125636, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9764900662251657, 'std': 0.0011707065913684291}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.4798841059602649, 'std': 0.0}","{'mean': 0.47046357615894036, 'std': 0.018210821760954277}","{'mean': 0.46357615894039733, 'std': 0.0}","{'mean': 0.9408940397350992, 'std': 1.1102230246251565e-16}","{'mean': 0.9258940397350994, 'std': 0.005450365324621337}","{'mean': 0.9471854304635761, 'std': 0.0}","{'mean': 0.6828220858895705, 'std': 0.04208606843225153}","{'mean': 0.9957055214723927, 'std': 0.004160938639954171}","{'mean': 0.42822085889570555, 'std': 0.03846386035719084}","{'mean': 0.48650306748466254, 'std': 0.025635070448805124}",84.32,11.200000000000001,763,real,30 shots
"{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9772350993377483, 'std': 0.0009738702761492392}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.5243377483443709, 'std': 0.0}","{'mean': 0.6824337748344371, 'std': 0.0030927045960365534}","{'mean': 0.6084437086092715, 'std': 0.0}","{'mean': 0.9425496688741722, 'std': 0.0}","{'mean': 0.9366390728476821, 'std': 0.0025057497146331936}","{'mean': 0.9460264900662253, 'std': 1.1102230246251565e-16}","{'mean': 0.42061855670103093, 'std': 0.06565642609521921}","{'mean': 0.9175257731958762, 'std': 0.02258649721670788}","{'mean': 0.2037113402061856, 'std': 0.056981872440275895}","{'mean': 0.3030927835051546, 'std': 0.043052810346022895}",95.8,0.6,763,real,cat first
"{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 4.965068306494546e-17}","{'mean': 0.9999572813875005, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9761920529801325, 'std': 0.0018859643530990727}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.5, 'std': 0.0}","{'mean': 0.5087417218543046, 'std': 0.014174602907016385}","{'mean': 0.6442880794701986, 'std': 0.0}","{'mean': 0.9642384105960264, 'std': 0.0}","{'mean': 0.9409437086092716, 'std': 0.0035584858867306573}","{'mean': 0.9551324503311258, 'std': 0.0}","{'mean': 0.8933333333333333, 'std': 0.07717224601860148}","{'mean': 0.8866666666666667, 'std': 0.04988876515698587}","{'mean': 0.52, 'std': 0.10310727962229978}","{'mean': 0.6533333333333333, 'std': 0.12036980056845192}",98.64,0.16,763,real,num first
"{'mean': 0.99679610406254, 'std': 0.0}","{'mean': 0.9983638771412704, 'std': 0.0002357664953915149}","{'mean': 0.9967533854500406, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9768377483443708, 'std': 0.0009559735121359199}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.5866721854304636, 'std': 0.0}","{'mean': 0.6151986754966887, 'std': 0.01605589839166456}","{'mean': 0.5528145695364238, 'std': 0.0}","{'mean': 0.9435430463576159, 'std': 0.0}","{'mean': 0.9174172185430465, 'std': 0.007894521686252313}","{'mean': 0.9306291390728475, 'std': 1.1102230246251565e-16}","{'mean': 0.8703703703703705, 'std': 0.06705420056296428}","{'mean': 0.8234567901234568, 'std': 0.02159611812905664}","{'mean': 0.665925925925926, 'std': 0.04750504349161968}","{'mean': 0.39259259259259255, 'std': 0.016837261354303537}",92.32000000000001,4.760000000000001,763,real,EPIC prompting
"{'mean': 0.9960058097312998, 'std': 1.1102230246251565e-16}","{'mean': 0.9960058097312998, 'std': 0.00016818334559382252}","{'mean': 0.9951941560938101, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9767549668874171, 'std': 0.002189815989084376}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.7044701986754968, 'std': 0.0}","{'mean': 0.6154801324503312, 'std': 0.011871911523979213}","{'mean': 0.5894039735099338, 'std': 0.0}","{'mean': 0.9591059602649008, 'std': 1.1102230246251565e-16}","{'mean': 0.9284105960264901, 'std': 0.007064591070822008}","{'mean': 0.9536423841059601, 'std': 1.1102230246251565e-16}","{'mean': 0.7844827586206897, 'std': 0.05369797069792218}","{'mean': 0.9810344827586206, 'std': 0.008446516354424768}","{'mean': 0.43034482758620696, 'std': 0.03007323601436572}","{'mean': 0.65, 'std': 0.022873274416244153}",94.72,0.8,763,real,fshots feedback
"{'mean': 0.9920970566875988, 'std': 0.0}","{'mean': 0.9917553077876031, 'std': 0.0003733909758368031}","{'mean': 0.9904310308001196, 'std': 0.0}","{'mean': 0.9799668874172186, 'std': 0.0}","{'mean': 0.9756953642384106, 'std': 0.0013658689542147668}","{'mean': 0.979635761589404, 'std': 0.0}","{'mean': 0.3865894039735098, 'std': 0.0}","{'mean': 0.3408278145695364, 'std': 0.007790152954145974}","{'mean': 0.4, 'std': 0.0}","{'mean': 0.9390728476821192, 'std': 0.0}","{'mean': 0.9205629139072847, 'std': 0.002788445179016588}","{'mean': 0.9302980132450331, 'std': 0.0}","{'mean': 0.5674285714285714, 'std': 0.02738091097305359}","{'mean': 0.8737142857142857, 'std': 0.045477960573877825}","{'mean': 0.36422857142857146, 'std': 0.018995509673475502}","{'mean': 0.3742857142857143, 'std': 0.02710523708715753}",74.88,20.4,763,real,sentence
