detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9844961240310077, 'std': 0.0}","{'mean': 0.9813953488372092, 'std': 0.005696487773914377}","{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8378992628992629, 'std': 0.0022560648245954613}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.7335687960687961, 'std': 0.0}","{'mean': 0.7391891891891891, 'std': 0.005484229552152705}","{'mean': 0.7143734643734644, 'std': 0.0}","{'mean': 0.8229422604422606, 'std': 1.1102230246251565e-16}","{'mean': 0.8212530712530712, 'std': 0.001450334023724535}","{'mean': 0.8203316953316954, 'std': 0.0}","{'mean': 0.8368715083798882, 'std': 0.12185432036208403}","{'mean': 0.5284916201117318, 'std': 0.028398357602544888}","{'mean': 0.8531843575418996, 'std': 0.06123312794805949}","{'mean': 0.6849162011173184, 'std': 0.018895569301997494}",91.64,44.080000000000005,644,30 shots,baseline
"{'mean': 1.0, 'std': 0.0}","{'mean': 0.9984496124031008, 'std': 0.003100775193798455}","{'mean': 1.0, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8383292383292383, 'std': 0.0011989693670726817}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.2673525798525799, 'std': 0.0}","{'mean': 0.2669533169533169, 'std': 0.00290164344445497}","{'mean': 0.25353194103194104, 'std': 0.0}","{'mean': 0.8148034398034397, 'std': 1.1102230246251565e-16}","{'mean': 0.8336609336609337, 'std': 0.0007228871189152028}","{'mean': 0.8221744471744472, 'std': 0.0}","{'mean': 0.6274285714285714, 'std': 0.08317377922771339}","{'mean': 0.10228571428571429, 'std': 0.03713846127833582}","{'mean': 0.2412571428571429, 'std': 0.045646235063915234}","{'mean': 0.148, 'std': 0.023169297065958046}",0.0,0.0,644,30 shots,temp. 0.9
"{'mean': 0.9844961240310077, 'std': 0.0}","{'mean': 0.9844961240310077, 'std': 0.0}","{'mean': 0.9767441860465116, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8388513513513512, 'std': 0.0025150543719377467}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.527487714987715, 'std': 0.0}","{'mean': 0.6300982800982801, 'std': 0.012474505994572747}","{'mean': 0.6085687960687961, 'std': 0.0}","{'mean': 0.8105036855036853, 'std': 1.1102230246251565e-16}","{'mean': 0.8159090909090908, 'std': 0.0005612919804206782}","{'mean': 0.8132678132678134, 'std': 1.1102230246251565e-16}","{'mean': 0.9071428571428571, 'std': 0.05911766199016731}","{'mean': 0.8357142857142857, 'std': 0.03813242232868327}","{'mean': 0.9350000000000002, 'std': 0.06989058504227177}","{'mean': 0.9571428571428571, 'std': 0.02422260708259021}",95.39999999999999,74.24,644,30 shots,30 shots
"{'mean': 0.9806201550387597, 'std': 0.0}","{'mean': 0.9891472868217054, 'std': 0.0015503875968992276}","{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8390356265356266, 'std': 0.0010612501562144235}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.6993243243243243, 'std': 0.0}","{'mean': 0.7229422604422605, 'std': 0.0029094348483513816}","{'mean': 0.692414004914005, 'std': 0.0}","{'mean': 0.8106572481572482, 'std': 0.0}","{'mean': 0.8297297297297298, 'std': 0.002415184674611496}","{'mean': 0.8105036855036853, 'std': 1.1102230246251565e-16}","{'mean': 0.5359999999999999, 'std': 0.06067914949695216}","{'mean': 0.5988571428571429, 'std': 0.06660514167809557}","{'mean': 0.45760000000000006, 'std': 0.06915881752037357}","{'mean': 0.42057142857142854, 'std': 0.012308948130593154}",83.16,9.76,644,30 shots,cat first
"{'mean': 0.9844961240310077, 'std': 0.0}","{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8390970515970515, 'std': 0.0015642299236175577}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.6746007371007371, 'std': 0.0}","{'mean': 0.673955773955774, 'std': 0.03111641682301139}","{'mean': 0.6220823095823096, 'std': 0.0}","{'mean': 0.8315417690417689, 'std': 1.1102230246251565e-16}","{'mean': 0.8299754299754298, 'std': 0.0013080798181232657}","{'mean': 0.8209459459459459, 'std': 0.0}","{'mean': 0.8491228070175438, 'std': 0.051568205111224785}","{'mean': 0.9052631578947368, 'std': 0.0527484083451681}","{'mean': 0.7101754385964913, 'std': 0.06733186142490374}","{'mean': 0.8210526315789473, 'std': 0.040616971588737616}",96.12,6.5600000000000005,644,30 shots,num first
"{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.993798449612403, 'std': 0.0018988292579714592}","{'mean': 0.9883720930232558, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8384828009828009, 'std': 0.0018283631530881304}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.5548218673218673, 'std': 0.0}","{'mean': 0.6361793611793611, 'std': 0.028779198167446684}","{'mean': 0.6389742014742015, 'std': 0.0}","{'mean': 0.816953316953317, 'std': 0.0}","{'mean': 0.8240479115479115, 'std': 0.0008544488785776062}","{'mean': 0.8210995085995088, 'std': 1.1102230246251565e-16}","{'mean': 0.3057142857142857, 'std': 0.05393874076303637}","{'mean': 0.46114285714285713, 'std': 0.15941320970537992}","{'mean': 0.22400000000000003, 'std': 0.03100283068050531}","{'mean': 0.18514285714285716, 'std': 0.015269016246728441}",65.2,0.0,644,30 shots,fshots feedback
"{'mean': 0.9767441860465116, 'std': 0.0}","{'mean': 0.9891472868217054, 'std': 0.0015503875968992276}","{'mean': 0.9728682170542635, 'std': 0.0}","{'mean': 0.8290847665847666, 'std': 0.0}","{'mean': 0.8385442260442261, 'std': 0.0013824050902858367}","{'mean': 0.8332309582309583, 'std': 0.0}","{'mean': 0.5491400491400491, 'std': 0.0}","{'mean': 0.6384213759213758, 'std': 0.011033281631114333}","{'mean': 0.6398955773955773, 'std': 0.0}","{'mean': 0.8198710073710075, 'std': 1.1102230246251565e-16}","{'mean': 0.8351658476658474, 'std': 0.0015127285449661858}","{'mean': 0.8209459459459459, 'std': 0.0}","{'mean': 0.7165714285714285, 'std': 0.02063482295459176}","{'mean': 0.4234285714285714, 'std': 0.06083500603422073}","{'mean': 0.8461714285714287, 'std': 0.10657496738666819}","{'mean': 0.43999999999999995, 'std': 0.03747107728172571}",78.2,0.0,644,30 shots,sentence
