detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8237113402061855, 'std': 0.0}","{'mean': 0.7851546391752577, 'std': 0.005199802149657091}","{'mean': 0.7989690721649485, 'std': 0.0}","{'mean': 0.8565724815724816, 'std': 0.0}","{'mean': 0.8488022113022113, 'std': 0.0006629924184558864}","{'mean': 0.8482800982800983, 'std': 0.0}","{'mean': 0.7804054054054054, 'std': 0.0}","{'mean': 0.7964066339066338, 'std': 0.0027356573638382467}","{'mean': 0.7652027027027027, 'std': 0.0}","{'mean': 0.8386056511056511, 'std': 0.0}","{'mean': 0.8326167076167076, 'std': 0.002214712085665854}","{'mean': 0.8339987714987716, 'std': 0.0}","{'mean': 0.9394285714285713, 'std': 0.0033319725113401624}","{'mean': 0.8565714285714285, 'std': 0.023518989288293327}","{'mean': 1.2452571428571428, 'std': 0.09880156984624096}","{'mean': 0.8085714285714285, 'std': 0.032726448144631645}",0.0,3.16,2421,info-full,info-full
"{'mean': 0.9402061855670103, 'std': 0.0}","{'mean': 0.9424742268041237, 'std': 0.0012022581226485112}","{'mean': 0.9443298969072165, 'std': 0.0}","{'mean': 0.8565724815724816, 'std': 0.0}","{'mean': 0.8496314496314497, 'std': 0.0011133027616948223}","{'mean': 0.8482800982800983, 'std': 0.0}","{'mean': 0.6722972972972973, 'std': 0.0}","{'mean': 0.7547911547911548, 'std': 0.003331141735370083}","{'mean': 0.6793611793611793, 'std': 0.0}","{'mean': 0.8327702702702704, 'std': 1.1102230246251565e-16}","{'mean': 0.830558968058968, 'std': 0.001719901719901727}","{'mean': 0.8287776412776413, 'std': 0.0}","{'mean': 0.9959999999999999, 'std': 0.0022857142857142633}","{'mean': 0.49657142857142855, 'std': 0.03025874810256849}","{'mean': 1.3733714285714287, 'std': 0.12033346863391496}","{'mean': 0.6217142857142857, 'std': 0.045592695440728435}",46.52,0.0,2421,info-full,info-weakness
"{'mean': 0.8938144329896908, 'std': 0.0}","{'mean': 0.9, 'std': 0.002525247157508422}","{'mean': 0.9072164948453608, 'std': 0.0}","{'mean': 0.8565724815724816, 'std': 0.0}","{'mean': 0.8491093366093366, 'std': 0.001666986086623061}","{'mean': 0.8482800982800983, 'std': 0.0}","{'mean': 0.667536855036855, 'std': 0.0}","{'mean': 0.6768120393120393, 'std': 0.006641012210624753}","{'mean': 0.6636977886977887, 'std': 0.0}","{'mean': 0.8249385749385748, 'std': 1.1102230246251565e-16}","{'mean': 0.8187039312039313, 'std': 0.0017950416702951564}","{'mean': 0.8181818181818181, 'std': 1.1102230246251565e-16}","{'mean': 0.9102857142857144, 'std': 0.018481099004338565}","{'mean': 0.788, 'std': 0.02859427657873553}","{'mean': 1.0494857142857144, 'std': 0.06001534497653964}","{'mean': 0.6937142857142857, 'std': 0.02760656532384266}",30.680000000000003,1.76,2421,info-full,noInfo-full
"{'mean': 0.9525773195876288, 'std': 0.0}","{'mean': 0.9523711340206186, 'std': 0.001010098863003396}","{'mean': 0.9525773195876288, 'std': 0.0}","{'mean': 0.8565724815724816, 'std': 0.0}","{'mean': 0.8484643734643734, 'std': 0.001006509189691262}","{'mean': 0.8482800982800983, 'std': 0.0}","{'mean': 0.48971130221130216, 'std': 5.551115123125783e-17}","{'mean': 0.37687346437346436, 'std': 0.011388676840124606}","{'mean': 0.5153562653562653, 'std': 0.0}","{'mean': 0.8333845208845208, 'std': 1.1102230246251565e-16}","{'mean': 0.8321560196560196, 'std': 0.0018782413822384088}","{'mean': 0.8298525798525798, 'std': 1.1102230246251565e-16}","{'mean': 0.7451428571428572, 'std': 0.026023537226824454}","{'mean': 0.6582857142857141, 'std': 0.05767183728932631}","{'mean': 0.528, 'std': 0.04937486760509246}","{'mean': 0.5239999999999999, 'std': 0.02488176120808827}",40.760000000000005,0.48,2421,info-full,noInfo-weakness
