detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8465140478668054, 'std': 0.0}","{'mean': 0.8473985431841833, 'std': 0.007702421175316125}","{'mean': 0.8709677419354838, 'std': 1.1102230246251565e-16}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9733785822021117, 'std': 0.00765227806574106}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.9879336349924583, 'std': 1.1102230246251565e-16}","{'mean': 0.9828054298642535, 'std': 0.001794174548019634}","{'mean': 0.9834087481146303, 'std': 1.1102230246251565e-16}","{'mean': 0.9653092006033182, 'std': 1.1102230246251565e-16}","{'mean': 0.974132730015083, 'std': 0.006602993707344616}","{'mean': 0.9683257918552035, 'std': 1.1102230246251565e-16}","{'mean': 0.9294117647058824, 'std': 0.01844017775119725}","{'mean': 0.8477124183006536, 'std': 0.01699346405228759}","{'mean': 0.7874509803921569, 'std': 0.040063600170353396}","{'mean': 0.7444444444444445, 'std': 0.04468409054937831}",28.360000000000003,7.08,306,real,baseline
"{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 4.965068306494546e-17}","{'mean': 1.0, 'std': 0.0}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.973529411764706, 'std': 0.006067961595744002}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.8518099547511312, 'std': 0.0}","{'mean': 0.921342383107089, 'std': 0.006967607518824168}","{'mean': 0.8582202111613878, 'std': 1.1102230246251565e-16}","{'mean': 0.9766214177978882, 'std': 1.1102230246251565e-16}","{'mean': 0.9706636500754149, 'std': 0.005650575473583393}","{'mean': 0.9909502262443439, 'std': 0.0}","{'mean': 0.5764705882352941, 'std': 0.13898074624838705}","{'mean': 0.06666666666666667, 'std': 0.023529411764705882}","{'mean': 0.156078431372549, 'std': 0.03275390277305271}","{'mean': 0.1215686274509804, 'std': 0.007843137254901966}",97.92,0.24,306,real,temp. 0.9
"{'mean': 0.9807492195629554, 'std': 0.0}","{'mean': 0.9849895941727368, 'std': 0.00039108471327707595}","{'mean': 0.9817898022892819, 'std': 0.0}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9760935143288085, 'std': 0.005815257209247983}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.9079939668174962, 'std': 0.0}","{'mean': 0.9720965309200604, 'std': 0.0023608560848413594}","{'mean': 0.9223227752639518, 'std': 0.0}","{'mean': 0.9834087481146305, 'std': 0.0}","{'mean': 0.9694570135746605, 'std': 0.005092592161729751}","{'mean': 0.982654600301659, 'std': 1.1102230246251565e-16}","{'mean': 0.781045751633987, 'std': 0.017899429983828992}","{'mean': 0.6777777777777777, 'std': 0.027929229567609785}","{'mean': 0.6126797385620916, 'std': 0.02707365953673121}","{'mean': 0.3189542483660131, 'std': 0.02868380164378}",77.88000000000001,0.5599999999999999,306,real,30 shots
"{'mean': 0.9625390218522373, 'std': 0.0}","{'mean': 0.956633714880333, 'std': 0.004237740415046267}","{'mean': 0.9667013527575442, 'std': 0.0}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9748868778280542, 'std': 0.005173475983753432}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.9132730015082956, 'std': 0.0}","{'mean': 0.889291101055807, 'std': 0.004850055864498779}","{'mean': 0.9117647058823529, 'std': 0.0}","{'mean': 0.9343891402714932, 'std': 0.0}","{'mean': 0.9493212669683257, 'std': 0.003908494274464535}","{'mean': 0.9268476621417798, 'std': 0.0}","{'mean': 0.784967320261438, 'std': 0.013616121997385402}","{'mean': 0.7849673202614378, 'std': 0.025178248737592435}","{'mean': 0.5633986928104575, 'std': 0.015143101132104132}","{'mean': 0.6359477124183006, 'std': 0.013330769970177216}",33.68,4.16,306,real,cat first
"{'mean': 0.9914151925078045, 'std': 1.1102230246251565e-16}","{'mean': 0.9873309053069719, 'std': 0.0024495171501213706}","{'mean': 0.9924557752341311, 'std': 0.0}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9692307692307693, 'std': 0.0054778340263452905}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.5361990950226244, 'std': 0.0}","{'mean': 0.9737556561085974, 'std': 0.002629803284187458}","{'mean': 0.5803167420814479, 'std': 0.0}","{'mean': 0.9886877828054297, 'std': 1.1102230246251565e-16}","{'mean': 0.9743589743589742, 'std': 0.007221728277450474}","{'mean': 0.9819004524886876, 'std': 1.1102230246251565e-16}","{'mean': 0.9300653594771242, 'std': 0.005697907115739455}","{'mean': 0.6058823529411764, 'std': 0.03769378001384629}","{'mean': 0.7860130718954249, 'std': 0.009005388052104506}","{'mean': 0.4784313725490196, 'std': 0.01595628185063229}",83.39999999999999,1.6400000000000001,306,real,num first
"{'mean': 0.9739854318418313, 'std': 1.1102230246251565e-16}","{'mean': 0.9666493236212279, 'std': 0.001894960858634132}","{'mean': 0.9698231009365245, 'std': 1.1102230246251565e-16}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9672699849170439, 'std': 0.005574575750400035}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.8978129713423829, 'std': 1.1102230246251565e-16}","{'mean': 0.981975867269985, 'std': 0.003467440100323566}","{'mean': 0.9604072398190044, 'std': 1.1102230246251565e-16}","{'mean': 0.9675716440422324, 'std': 0.0}","{'mean': 0.9720211161387631, 'std': 0.005021741120538915}","{'mean': 0.9585218702865761, 'std': 1.1102230246251565e-16}","{'mean': 0.9588235294117646, 'std': 0.010040713395906684}","{'mean': 0.6640522875816993, 'std': 0.03423738785283346}","{'mean': 0.8383006535947715, 'std': 0.015743902856880883}","{'mean': 0.5862745098039216, 'std': 0.03881054337072818}",67.47999999999999,2.8000000000000003,306,real,fshots feedback
"{'mean': 0.9565556711758585, 'std': 0.0}","{'mean': 0.9525234131113424, 'std': 0.00676228671410289}","{'mean': 0.9521331945889699, 'std': 1.1102230246251565e-16}","{'mean': 0.9736048265460029, 'std': 1.1102230246251565e-16}","{'mean': 0.9706636500754149, 'std': 0.006691973017037383}","{'mean': 0.9690799396681749, 'std': 1.1102230246251565e-16}","{'mean': 0.9713423831070891, 'std': 0.0}","{'mean': 0.9718702865761688, 'std': 0.004719302517997597}","{'mean': 0.9690799396681749, 'std': 0.0}","{'mean': 0.9751131221719456, 'std': 1.1102230246251565e-16}","{'mean': 0.9632730015082955, 'std': 0.007088989441930657}","{'mean': 0.9826546003016592, 'std': 0.0}","{'mean': 0.8490196078431372, 'std': 0.00811089780783716}","{'mean': 0.7725490196078432, 'std': 0.020935447553002536}","{'mean': 0.7379084967320262, 'std': 0.014349345359542529}","{'mean': 0.7294117647058824, 'std': 0.025598896768060306}",68.08,6.800000000000001,306,real,sentence
