detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9042260387811634, 'std': 1.1102230246251565e-16}","{'mean': 0.8708928531855957, 'std': 0.0020702495446945648}","{'mean': 0.9018947368421053, 'std': 0.0}","{'mean': 0.9049074846872853, 'std': 0.0}","{'mean': 0.9111601396752083, 'std': 0.0006858505829023829}","{'mean': 0.8960648937704183, 'std': 0.0}","{'mean': 0.882875992566093, 'std': 1.1102230246251565e-16}","{'mean': 0.8689882908769103, 'std': 0.002137386958453422}","{'mean': 0.8793419626802577, 'std': 0.0}","{'mean': 0.9001541794152266, 'std': 0.0}","{'mean': 0.8996247911822156, 'std': 0.0021055982018084534}","{'mean': 0.8878388082922752, 'std': 0.0}","{'mean': 0.9480000000000001, 'std': 0.013449831195359793}","{'mean': 0.8965714285714286, 'std': 0.025771365220067836}","{'mean': 0.9467428571428572, 'std': 0.07902871604159889}","{'mean': 0.8925714285714286, 'std': 0.015396792668922852}",1.1714589989350372,0.0,2373,iter_2,iter_0
"{'mean': 0.9238559556786704, 'std': 1.1102230246251565e-16}","{'mean': 0.9124476454293629, 'std': 0.0018272770994170514}","{'mean': 0.9240288088642661, 'std': 0.0}","{'mean': 0.9049074846872853, 'std': 0.0}","{'mean': 0.9113279248903254, 'std': 0.001275747895775917}","{'mean': 0.8960648937704183, 'std': 0.0}","{'mean': 0.8797235499536237, 'std': 0.0}","{'mean': 0.8747492742296128, 'std': 0.0008566215189263135}","{'mean': 0.8761671188374658, 'std': 0.0}","{'mean': 0.9031104344105534, 'std': 1.1102230246251565e-16}","{'mean': 0.9058514725330852, 'std': 0.0007360748541213679}","{'mean': 0.8954290525328895, 'std': 0.0}","{'mean': 0.9302857142857143, 'std': 0.01581526000354061}","{'mean': 0.9102857142857141, 'std': 0.01738871320537479}","{'mean': 0.8517714285714287, 'std': 0.02901732065438135}","{'mean': 0.8560000000000001, 'std': 0.021729318104950338}",10.845588235294118,9.742647058823529,2373,iter_2,iter_1
"{'mean': 0.9434149584487536, 'std': 1.1102230246251565e-16}","{'mean': 0.940985706371191, 'std': 0.00091828875043337}","{'mean': 0.9457196675900276, 'std': 0.0}","{'mean': 0.9049074846872853, 'std': 0.0}","{'mean': 0.9112377068827311, 'std': 0.0007976774261097077}","{'mean': 0.8960648937704183, 'std': 0.0}","{'mean': 0.8700735715354405, 'std': 0.0}","{'mean': 0.8555451828689067, 'std': 0.0034971041691158346}","{'mean': 0.8591309242264235, 'std': 0.0}","{'mean': 0.9004280639312249, 'std': 1.1102230246251565e-16}","{'mean': 0.9039482168443811, 'std': 0.001766878824099048}","{'mean': 0.8953809488383018, 'std': 1.1102230246251565e-16}","{'mean': 0.9119999999999999, 'std': 0.025960723866515507}","{'mean': 0.916, 'std': 0.023183386028686616}","{'mean': 0.8488000000000001, 'std': 0.04099911397748463}","{'mean': 0.8451428571428572, 'std': 0.01863943592034297}",22.56169212690952,7.050528789659224,2373,iter_2,iter_2
