detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8582834331337326, 'std': 0.0}","{'mean': 0.7794411177644711, 'std': 0.004848286547501463}","{'mean': 0.843313373253493, 'std': 0.0}","{'mean': 0.8984737889847378, 'std': 0.0}","{'mean': 0.8976332669763327, 'std': 0.0009807475902409125}","{'mean': 0.8988055739880558, 'std': 1.1102230246251565e-16}","{'mean': 0.816412298164123, 'std': 0.0}","{'mean': 0.8285777482857775, 'std': 0.0011787580264962815}","{'mean': 0.8193983631939836, 'std': 0.0}","{'mean': 0.8919486839194868, 'std': 0.0}","{'mean': 0.8932758239327582, 'std': 0.001537230732483433}","{'mean': 0.8882990488829904, 'std': 1.1102230246251565e-16}","{'mean': 0.8748571428571429, 'std': 0.01204074714611741}","{'mean': 0.9588571428571429, 'std': 0.008398250546685198}","{'mean': 0.6728, 'std': 0.03644908106117469}","{'mean': 0.8354285714285714, 'std': 0.011080411102665878}",0.0,0.0,2505,iter_2,iter_0
"{'mean': 0.9391217564870258, 'std': 1.1102230246251565e-16}","{'mean': 0.8982035928143711, 'std': 0.0026024760100609385}","{'mean': 0.9221556886227547, 'std': 1.1102230246251565e-16}","{'mean': 0.8984737889847378, 'std': 0.0}","{'mean': 0.8967706259677062, 'std': 0.0007585236982739506}","{'mean': 0.8988055739880558, 'std': 1.1102230246251565e-16}","{'mean': 0.7760451227604512, 'std': 0.0}","{'mean': 0.8111922141119223, 'std': 0.0036475565991944897}","{'mean': 0.7423136474231364, 'std': 0.0}","{'mean': 0.8906215439062153, 'std': 1.1102230246251565e-16}","{'mean': 0.8902234019022341, 'std': 0.000662093764525379}","{'mean': 0.8865295288652952, 'std': 0.0}","{'mean': 0.8182857142857143, 'std': 0.030269537458626358}","{'mean': 0.9199999999999999, 'std': 0.01833920746957852}","{'mean': 0.5197714285714287, 'std': 0.010736776394567346}","{'mean': 0.6537142857142857, 'std': 0.02118143199182929}",0.0,0.0,2505,iter_2,iter_1
"{'mean': 0.9500998003992016, 'std': 0.0}","{'mean': 0.9311377245508983, 'std': 0.0017852838143710872}","{'mean': 0.9461077844311377, 'std': 0.0}","{'mean': 0.8984737889847378, 'std': 0.0}","{'mean': 0.8971024109710241, 'std': 0.001210699595965846}","{'mean': 0.8988055739880558, 'std': 1.1102230246251565e-16}","{'mean': 0.767750497677505, 'std': 0.0}","{'mean': 0.7781243087812431, 'std': 0.005001731523474664}","{'mean': 0.7012829020128291, 'std': 0.0}","{'mean': 0.8880778588807786, 'std': 0.0}","{'mean': 0.8937403229374032, 'std': 0.00032357307760069303}","{'mean': 0.8869719088697192, 'std': 1.1102230246251565e-16}","{'mean': 0.8068571428571429, 'std': 0.04138815762795844}","{'mean': 0.9045714285714286, 'std': 0.0228999598965873}","{'mean': 0.4684571428571428, 'std': 0.0360759289978959}","{'mean': 0.5765714285714286, 'std': 0.04050296033524422}",0.0,0.0,2505,iter_2,iter_2
