detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9977295918367346, 'std': 0.0}","{'mean': 0.9963494897959183, 'std': 0.0006893964510211098}","{'mean': 0.9966198979591837, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8917015060531803, 'std': 0.00046054252211001195}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.7964796561469987, 'std': 0.0}","{'mean': 0.8007092751058881, 'std': 0.006962569991297699}","{'mean': 0.7622973900471571, 'std': 0.0}","{'mean': 0.8809007742955789, 'std': 1.1102230246251565e-16}","{'mean': 0.8856750750938837, 'std': 0.0019021398941667697}","{'mean': 0.8788389872307777, 'std': 0.0}","{'mean': 0.6411428571428571, 'std': 0.06263858105620444}","{'mean': 0.7062857142857142, 'std': 0.05649345275411683}","{'mean': 0.39428571428571435, 'std': 0.02025792865693301}","{'mean': 0.4137142857142857, 'std': 0.030366469155626113}",76.52,12.280000000000001,1398,reduced_llama3.1,synthloop_llama3.1
"{'mean': 0.9464795918367347, 'std': 1.1102230246251565e-16}","{'mean': 0.9225905612244899, 'std': 0.0019461518847396146}","{'mean': 0.9466454081632654, 'std': 1.1102230246251565e-16}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8905462476545394, 'std': 0.0007515532498106435}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8843606385394075, 'std': 1.1102230246251565e-16}","{'mean': 0.8861661538622135, 'std': 0.0013657821305174493}","{'mean': 0.880247894631081, 'std': 0.0}","{'mean': 0.8890322479624831, 'std': 0.0}","{'mean': 0.8912359239744563, 'std': 0.0009454593441639929}","{'mean': 0.8841609971110712, 'std': 0.0}","{'mean': 0.7348571428571429, 'std': 0.03463630276729541}","{'mean': 0.9274285714285714, 'std': 0.02195356881405549}","{'mean': 0.4860571428571429, 'std': 0.022449507971518345}","{'mean': 0.7091428571428571, 'std': 0.037226279942633916}",0.0,0.0,1398,reduced_llama3.1,synthloop_gpt4o
"{'mean': 0.8937882653061224, 'std': 0.0}","{'mean': 0.861077806122449, 'std': 0.003324284016632764}","{'mean': 0.8724234693877552, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8918404330000756, 'std': 0.0010363126392241644}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8838437238215284, 'std': 0.0}","{'mean': 0.8764312985565794, 'std': 0.0011654292442064926}","{'mean': 0.8774999543303921, 'std': 0.0}","{'mean': 0.8951260089721206, 'std': 0.0}","{'mean': 0.8880970648795496, 'std': 0.0009742086925162743}","{'mean': 0.8897738571506861, 'std': 1.1102230246251565e-16}","{'mean': 0.9017142857142856, 'std': 0.009663734014450157}","{'mean': 0.8828571428571429, 'std': 0.02680237577041962}","{'mean': 0.9952, 'std': 0.08404204972779387}","{'mean': 0.9302857142857144, 'std': 0.017575493141976806}",12.76,8.44,1398,reduced_llama3.1,synthloop_deepseek-v3
"{'mean': 0.9983801020408164, 'std': 0.0}","{'mean': 0.9988022959183673, 'std': 0.0002593837107698748}","{'mean': 0.9989923469387756, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8906727916134942, 'std': 0.0006285251029702018}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.7488355554859638, 'std': 0.0}","{'mean': 0.7583890372063771, 'std': 0.006994883702683008}","{'mean': 0.750243223282627, 'std': 0.0}","{'mean': 0.8845457961778453, 'std': 0.0}","{'mean': 0.8832749414776598, 'std': 0.00123177002159739}","{'mean': 0.881048091401848, 'std': 1.1102230246251565e-16}","{'mean': 0.8368715083798882, 'std': 0.12185432036208403}","{'mean': 0.5284916201117318, 'std': 0.028398357602544888}","{'mean': 0.8531843575418996, 'std': 0.06123312794805949}","{'mean': 0.6849162011173184, 'std': 0.018895569301997494}",91.64,44.080000000000005,1398,reduced_llama3.1,reduced_llama3.1
"{'mean': 0.9661862244897959, 'std': 1.1102230246251565e-16}","{'mean': 0.9501364795918368, 'std': 0.0015827668333032682}","{'mean': 0.9665688775510205, 'std': 1.1102230246251565e-16}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8912949682530984, 'std': 0.00032501335452507637}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8783328374918773, 'std': 0.0}","{'mean': 0.8878180496728751, 'std': 0.0014756254608456255}","{'mean': 0.8842275442538499, 'std': 1.1102230246251565e-16}","{'mean': 0.8892964792646932, 'std': 0.0}","{'mean': 0.8956331895393111, 'std': 0.0013437624314326898}","{'mean': 0.8854959197467555, 'std': 1.1102230246251565e-16}","{'mean': 0.7834285714285715, 'std': 0.019157776701988805}","{'mean': 0.876, 'std': 0.013832821070754507}","{'mean': 0.6150857142857143, 'std': 0.03577635748790031}","{'mean': 0.7548571428571428, 'std': 0.030042147264216952}",0.0,0.0,1398,reduced_llama3.1,reduced_gpt4o
"{'mean': 0.9999489795918366, 'std': 0.0}","{'mean': 0.9985153061224489, 'std': 9.957152582279133e-05}","{'mean': 0.9999489795918368, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8913345050849847, 'std': 0.0004826516635976062}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.7830011848001106, 'std': 0.0}","{'mean': 0.8210043399175859, 'std': 0.0032463099156061583}","{'mean': 0.8084572284550362, 'std': 0.0}","{'mean': 0.8793554452525789, 'std': 1.1102230246251565e-16}","{'mean': 0.8813031626855817, 'std': 0.0013063751146297341}","{'mean': 0.8774320370993796, 'std': 0.0}","{'mean': 0.917142857142857, 'std': 0.015959131478593052}","{'mean': 0.45257142857142857, 'std': 0.037147252487188594}","{'mean': 0.7368, 'std': 0.06452802586821461}","{'mean': 0.5502857142857143, 'std': 0.029058702023065444}",79.67999999999999,0.0,1398,reduced_llama3.1,reduced_deepseek-v3
"{'mean': 0.8467091836734696, 'std': 1.1102230246251565e-16}","{'mean': 0.8263979591836735, 'std': 0.0032826969326143125}","{'mean': 0.8472448979591837, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8915413884082707, 'std': 0.000626451103148223}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8489803281426562, 'std': 0.0}","{'mean': 0.8704524422801401, 'std': 0.0013156339324789834}","{'mean': 0.8443919026480543, 'std': 1.1102230246251565e-16}","{'mean': 0.8838262388859748, 'std': 0.0}","{'mean': 0.8896066541923396, 'std': 0.0009427298134907752}","{'mean': 0.8835520907546446, 'std': 0.0}","{'mean': 0.9394285714285713, 'std': 0.0033319725113401624}","{'mean': 0.8565714285714285, 'std': 0.023518989288293327}","{'mean': 1.2452571428571428, 'std': 0.09880156984624096}","{'mean': 0.8085714285714285, 'std': 0.032726448144631645}",0.0,3.16,1398,reduced_llama3.1,promptrefine_llama3.1
"{'mean': 0.9020280612244898, 'std': 0.0}","{'mean': 0.875140306122449, 'std': 0.002749356253455157}","{'mean': 0.9038392857142856, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8920444065169226, 'std': 0.0003288198179019932}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8691449605545074, 'std': 0.0}","{'mean': 0.8809249530907886, 'std': 0.0009620273581160411}","{'mean': 0.8663942800773512, 'std': 0.0}","{'mean': 0.8917058772870687, 'std': 0.0}","{'mean': 0.8906909420204757, 'std': 0.0011593358647659774}","{'mean': 0.8847771453624469, 'std': 1.1102230246251565e-16}","{'mean': 0.8782857142857143, 'std': 0.018656945962645156}","{'mean': 0.8560000000000001, 'std': 0.023602144489215316}","{'mean': 0.8280000000000001, 'std': 0.030969109032804233}","{'mean': 0.884, 'std': 0.011513966674062778}",0.0,4.8,1398,reduced_llama3.1,promptrefine_gpt4o
"{'mean': 0.9421301020408164, 'std': 0.0}","{'mean': 0.9266785714285714, 'std': 0.00219026829951614}","{'mean': 0.9372576530612244, 'std': 0.0}","{'mean': 0.8983572642078151, 'std': 1.1102230246251565e-16}","{'mean': 0.8914608141716709, 'std': 0.00143899488964326}","{'mean': 0.8967315566551057, 'std': 0.0}","{'mean': 0.8769220380649656, 'std': 1.1102230246251565e-16}","{'mean': 0.8670603908796488, 'std': 0.0008289435999544207}","{'mean': 0.8747901807733562, 'std': 0.0}","{'mean': 0.8901632231782395, 'std': 0.0}","{'mean': 0.8848567801099723, 'std': 0.0013734076363269168}","{'mean': 0.8892923689999922, 'std': 0.0}","{'mean': 0.9325714285714286, 'std': 0.003428571428571418}","{'mean': 0.7611428571428571, 'std': 0.03780076664809425}","{'mean': 1.0846857142857143, 'std': 0.07784056966463113}","{'mean': 0.9022857142857144, 'std': 0.012175586144378577}",3.4799999999999995,3.2399999999999998,1398,reduced_llama3.1,promptrefine_deepseek-v3
