detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8232268811082198, 'std': 0.0}","{'mean': 0.7611007853341553, 'std': 0.0011603757620186267}","{'mean': 0.8315460589777011, 'std': 0.0}","{'mean': 0.9093021161991404, 'std': 0.0}","{'mean': 0.8960262091354874, 'std': 0.0006744070320723756}","{'mean': 0.9051031219743886, 'std': 1.1102230246251565e-16}","{'mean': 0.8971502164739409, 'std': 0.0}","{'mean': 0.8881857944032548, 'std': 0.0008017698363595818}","{'mean': 0.893197772888955, 'std': 1.1102230246251565e-16}","{'mean': 0.9010546417284513, 'std': 1.1102230246251565e-16}","{'mean': 0.8905437684472594, 'std': 0.0006418049736175649}","{'mean': 0.8971831638338461, 'std': 0.0}","{'mean': 0.9325714285714286, 'std': 0.009142857142857156}","{'mean': 0.8868571428571428, 'std': 0.00839825054668517}","{'mean': 1.0938285714285716, 'std': 0.05031349881756685}","{'mean': 0.9708571428571429, 'std': 0.005540205551332945}",0.9762900976290098,1.0111576011157601,2305,iter_2,iter_0
"{'mean': 0.8968431355019033, 'std': 1.1102230246251565e-16}","{'mean': 0.8505526512674042, 'std': 0.0016202027654461928}","{'mean': 0.9011909411305237, 'std': 1.1102230246251565e-16}","{'mean': 0.9093021161991404, 'std': 0.0}","{'mean': 0.8957107495817969, 'std': 0.0007568776989040915}","{'mean': 0.9051031219743886, 'std': 1.1102230246251565e-16}","{'mean': 0.8886024969531847, 'std': 1.1102230246251565e-16}","{'mean': 0.8778614618971939, 'std': 0.001596306012946762}","{'mean': 0.883672462792318, 'std': 0.0}","{'mean': 0.9014128871804106, 'std': 0.0}","{'mean': 0.8911525573675517, 'std': 0.0011255579086911038}","{'mean': 0.8972510810648586, 'std': 0.0}","{'mean': 0.9194285714285714, 'std': 0.01589763170656405}","{'mean': 0.8960000000000001, 'std': 0.03788705018114465}","{'mean': 1.028, 'std': 0.07613264471852221}","{'mean': 0.9325714285714286, 'std': 0.019259770910117397}",9.888529306005033,7.335490830636461,2305,iter_2,iter_1
"{'mean': 0.9319737814145427, 'std': 1.1102230246251565e-16}","{'mean': 0.8874859425656758, 'std': 0.00159423497884007}","{'mean': 0.929536375228801, 'std': 0.0}","{'mean': 0.9093021161991404, 'std': 0.0}","{'mean': 0.8962901272746727, 'std': 0.001185663891201776}","{'mean': 0.9051031219743886, 'std': 1.1102230246251565e-16}","{'mean': 0.8890937062061083, 'std': 0.0}","{'mean': 0.8774836046108035, 'std': 0.0007477941767278857}","{'mean': 0.8783125471375597, 'std': 1.1102230246251565e-16}","{'mean': 0.901873628280709, 'std': 0.0}","{'mean': 0.8906586601319983, 'std': 0.0014325806936006053}","{'mean': 0.8977969633625358, 'std': 0.0}","{'mean': 0.908, 'std': 0.007091242083423369}","{'mean': 0.8788571428571428, 'std': 0.026347752876339437}","{'mean': 1.0473142857142856, 'std': 0.057518082338673004}","{'mean': 0.9371428571428572, 'std': 0.02183425505662034}",12.832737385776719,8.422725466825586,2305,iter_2,iter_2
