detection-LGB-roc_auc,detection-RF-roc_auc,detection-XGB-roc_auc,utility-LGB-roc_auc-trtr,utility-RF-roc_auc-trtr,utility-XGB-roc_auc-trtr,utility-LGB-roc_auc-tstr,utility-RF-roc_auc-tstr,utility-XGB-roc_auc-tstr,utility-LGB-roc_auc-combined,utility-RF-roc_auc-combined,utility-XGB-roc_auc-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8985156249999999, 'std': 0.0}","{'mean': 0.86883984375, 'std': 0.0030732680987249662}","{'mean': 0.8943749999999999, 'std': 0.0}","{'mean': 0.791547619047619, 'std': 0.0}","{'mean': 0.7602142857142857, 'std': 0.004097486924075586}","{'mean': 0.7877380952380952, 'std': 0.0}","{'mean': 0.6638095238095237, 'std': 0.0}","{'mean': 0.5850833333333333, 'std': 0.003972267811291865}","{'mean': 0.6521428571428571, 'std': 0.0}","{'mean': 0.7128571428571429, 'std': 0.0}","{'mean': 0.7241190476190477, 'std': 0.005546188247944053}","{'mean': 0.7414285714285714, 'std': 0.0}","{'mean': 0.9834285714285714, 'std': 0.008925999629607608}","{'mean': 0.6194285714285714, 'std': 0.01932746802890028}","{'mean': 1.1229714285714287, 'std': 0.03967113791755251}","{'mean': 0.6348571428571429, 'std': 0.012175586144378579}",4.836109618484686,0.0,800,real,iter_0
"{'mean': 0.9720703125, 'std': 0.0}","{'mean': 0.9613085937499999, 'std': 0.001652810033203905}","{'mean': 0.9690624999999999, 'std': 0.0}","{'mean': 0.791547619047619, 'std': 0.0}","{'mean': 0.7659166666666666, 'std': 0.00468049457626633}","{'mean': 0.7877380952380952, 'std': 0.0}","{'mean': 0.6385714285714287, 'std': 0.0}","{'mean': 0.6088214285714286, 'std': 0.009879044566249804}","{'mean': 0.62, 'std': 0.0}","{'mean': 0.7075, 'std': 0.0}","{'mean': 0.7175714285714286, 'std': 0.013222080498106683}","{'mean': 0.7200000000000001, 'std': 0.0}","{'mean': 0.8794285714285713, 'std': 0.011904380946285507}","{'mean': 0.616, 'std': 0.015183234577813046}","{'mean': 0.7294857142857143, 'std': 0.046194053862427975}","{'mean': 0.6337142857142857, 'std': 0.03533628533426358}",9.639530174159578,1.174564601053058,800,real,iter_1
"{'mean': 0.9533593750000001, 'std': 0.0}","{'mean': 0.9405078125000002, 'std': 0.0018017088513842395}","{'mean': 0.950546875, 'std': 0.0}","{'mean': 0.791547619047619, 'std': 0.0}","{'mean': 0.7547142857142857, 'std': 0.003360096640441529}","{'mean': 0.7877380952380952, 'std': 0.0}","{'mean': 0.5997619047619048, 'std': 0.0}","{'mean': 0.6003095238095237, 'std': 0.009033855445914948}","{'mean': 0.6698809523809525, 'std': 0.0}","{'mean': 0.7457142857142858, 'std': 0.0}","{'mean': 0.7108452380952381, 'std': 0.009240380792381299}","{'mean': 0.758095238095238, 'std': 0.0}","{'mean': 0.8428571428571427, 'std': 0.018691916838624135}","{'mean': 0.6045714285714285, 'std': 0.03818750730652259}","{'mean': 0.6821714285714287, 'std': 0.0437930569466747}","{'mean': 0.6222857142857143, 'std': 0.03209170533051194}",8.867775138558986,2.1773555027711797,800,real,iter_2
