detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.9869281045751634, 'std': 0.0}","{'mean': 0.9875816993464053, 'std': 0.0013071895424836553}","{'mean': 0.9869281045751634, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9193717277486911, 'std': 0.004188481675392674}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.4083769633507853, 'std': 0.0}","{'mean': 0.3036649214659686, 'std': 0.011939009686901966}","{'mean': 0.47120418848167545, 'std': 5.551115123125783e-17}","{'mean': 0.8952879581151831, 'std': 1.1102230246251565e-16}","{'mean': 0.8890052356020943, 'std': 0.005129821450854829}","{'mean': 0.8795811518324609, 'std': 1.1102230246251565e-16}","{'mean': 0.7251748251748251, 'std': 0.04714967225465056}","{'mean': 0.6755244755244755, 'std': 0.02043585901566778}","{'mean': 0.4405594405594406, 'std': 0.031192260463410674}","{'mean': 0.22937062937062938, 'std': 0.015095827374071965}",86.76,2.52,763,real,baseline
"{'mean': 0.9901960784313726, 'std': 0.0}","{'mean': 0.9908496732026144, 'std': 0.0013071895424836553}","{'mean': 0.9869281045751634, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9172774869109948, 'std': 0.005129821450854842}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.2094240837696335, 'std': 0.0}","{'mean': 0.2094240837696335, 'std': 0.0}","{'mean': 0.2094240837696335, 'std': 0.0}","{'mean': 0.900523560209424, 'std': 0.0}","{'mean': 0.8890052356020943, 'std': 0.0020942408376963596}","{'mean': 0.8848167539267016, 'std': 0.0}","{'mean': 0.4662857142857143, 'std': 0.04558553297183802}","{'mean': 0.34628571428571425, 'std': 0.007959079015533787}","{'mean': 0.2064, 'std': 0.05781479226012693}","{'mean': 0.12742857142857145, 'std': 0.0175754931419768}",78.64,6.5600000000000005,763,real,temp. 0.9
"{'mean': 0.9640522875816993, 'std': 1.1102230246251565e-16}","{'mean': 0.9542483660130718, 'std': 0.0020668481439009294}","{'mean': 0.9640522875816993, 'std': 1.1102230246251565e-16}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9204188481675393, 'std': 0.006945811079278325}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.3298429319371728, 'std': 0.0}","{'mean': 0.3989528795811518, 'std': 0.0373750121415178}","{'mean': 0.4293193717277487, 'std': 0.0}","{'mean': 0.900523560209424, 'std': 0.0}","{'mean': 0.893193717277487, 'std': 0.002564910725427387}","{'mean': 0.8900523560209426, 'std': 1.1102230246251565e-16}","{'mean': 0.6828220858895705, 'std': 0.04208606843225153}","{'mean': 0.9957055214723927, 'std': 0.004160938639954171}","{'mean': 0.42822085889570555, 'std': 0.03846386035719084}","{'mean': 0.48650306748466254, 'std': 0.025635070448805124}",84.32,11.200000000000001,763,real,30 shots
"{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 0.0}","{'mean': 1.0, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9172774869109949, 'std': 0.005129821450854843}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.21989528795811522, 'std': 2.7755575615628914e-17}","{'mean': 0.6335078534031414, 'std': 0.03360587756205487}","{'mean': 0.2094240837696335, 'std': 0.0}","{'mean': 0.8952879581151831, 'std': 1.1102230246251565e-16}","{'mean': 0.8785340314136126, 'std': 0.009597017162211174}","{'mean': 0.900523560209424, 'std': 0.0}","{'mean': 0.42061855670103093, 'std': 0.06565642609521921}","{'mean': 0.9175257731958762, 'std': 0.02258649721670788}","{'mean': 0.2037113402061856, 'std': 0.056981872440275895}","{'mean': 0.3030927835051546, 'std': 0.043052810346022895}",95.8,0.6,763,real,cat first
"{'mean': 0.9934640522875817, 'std': 0.0}","{'mean': 0.9986928104575163, 'std': 0.0016009736880935748}","{'mean': 0.9967320261437909, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9162303664921465, 'std': 0.011939009686901961}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.2094240837696335, 'std': 0.0}","{'mean': 0.7738219895287959, 'std': 0.006945811079278339}","{'mean': 0.7905759162303665, 'std': 0.0}","{'mean': 0.905759162303665, 'std': 1.1102230246251565e-16}","{'mean': 0.894240837696335, 'std': 0.003917965850025032}","{'mean': 0.8900523560209426, 'std': 1.1102230246251565e-16}","{'mean': 0.8933333333333333, 'std': 0.07717224601860148}","{'mean': 0.8866666666666667, 'std': 0.04988876515698587}","{'mean': 0.52, 'std': 0.10310727962229978}","{'mean': 0.6533333333333333, 'std': 0.12036980056845192}",98.64,0.16,763,real,num first
"{'mean': 0.9901960784313726, 'std': 0.0}","{'mean': 0.9869281045751634, 'std': 0.0020668481439009294}","{'mean': 0.9901960784313726, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9172774869109948, 'std': 0.002094240837696315}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.7905759162303665, 'std': 0.0}","{'mean': 0.8, 'std': 0.005129821450854815}","{'mean': 0.8115183246073299, 'std': 0.0}","{'mean': 0.900523560209424, 'std': 0.0}","{'mean': 0.8994764397905758, 'std': 0.0020942408376963153}","{'mean': 0.905759162303665, 'std': 1.1102230246251565e-16}","{'mean': 0.7844827586206897, 'std': 0.05369797069792218}","{'mean': 0.9810344827586206, 'std': 0.008446516354424768}","{'mean': 0.43034482758620696, 'std': 0.03007323601436572}","{'mean': 0.65, 'std': 0.022873274416244153}",94.72,0.8,763,real,fshots feedback
"{'mean': 0.9542483660130718, 'std': 1.1102230246251565e-16}","{'mean': 0.9477124183006536, 'std': 0.0035798859967658197}","{'mean': 0.9444444444444444, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9193717277486911, 'std': 0.005339287448788271}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.4869109947643979, 'std': 0.0}","{'mean': 0.4628272251308901, 'std': 0.03386588822784552}","{'mean': 0.4083769633507853, 'std': 0.0}","{'mean': 0.8900523560209426, 'std': 1.1102230246251565e-16}","{'mean': 0.8795811518324607, 'std': 0.00331128550802972}","{'mean': 0.8848167539267016, 'std': 0.0}","{'mean': 0.5674285714285714, 'std': 0.02738091097305359}","{'mean': 0.8737142857142857, 'std': 0.045477960573877825}","{'mean': 0.36422857142857146, 'std': 0.018995509673475502}","{'mean': 0.3742857142857143, 'std': 0.02710523708715753}",74.88,20.4,763,real,sentence
