detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.980392156862745, 'std': 1.1102230246251565e-16}","{'mean': 0.9790849673202613, 'std': 0.0039215686274509665}","{'mean': 0.9836601307189541, 'std': 1.1102230246251565e-16}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9172774869109948, 'std': 0.006945811079278326}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0, 'std': 0}","{'mean': 0, 'std': 0}","{'mean': 0, 'std': 0}","{'mean': 0, 'std': 0}","{'mean': 0, 'std': 0}","{'mean': 0, 'std': 0}","{'mean': 0.9358490566037736, 'std': 0.03123197237216386}","{'mean': 0.27358490566037735, 'std': 0.015786038236491988}","{'mean': 0.6332075471698113, 'std': 0.09437433323706668}","{'mean': 0.3452830188679245, 'std': 0.02430962023910402}",95.6043956043956,2.307692307692308,763,real,iter_0
"{'mean': 0.9934640522875817, 'std': 0.0}","{'mean': 0.9928104575163399, 'std': 0.0013071895424836553}","{'mean': 0.9869281045751634, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9162303664921467, 'std': 0.00331128550802972}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.46073298429319365, 'std': 5.551115123125783e-17}","{'mean': 0.6638743455497382, 'std': 0.026572937257485916}","{'mean': 0.518324607329843, 'std': 0.0}","{'mean': 0.8952879581151831, 'std': 1.1102230246251565e-16}","{'mean': 0.87434554973822, 'std': 0.004682864874345114}","{'mean': 0.8952879581151831, 'std': 1.1102230246251565e-16}","{'mean': 0.8988764044943821, 'std': 0.0517342221717813}","{'mean': 0.9910112359550561, 'std': 0.008408218846683035}","{'mean': 0.6058426966292135, 'std': 0.05826425051885742}","{'mean': 0.6719101123595506, 'std': 0.04460546795793081}",95.85168869309838,27.53303964757709,763,real,iter_1
"{'mean': 0.9967320261437909, 'std': 0.0}","{'mean': 0.9934640522875817, 'std': 0.0}","{'mean': 0.9901960784313726, 'std': 0.0}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9204188481675393, 'std': 0.0039179658500250675}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.5497382198952879, 'std': 0.0}","{'mean': 0.562303664921466, 'std': 0.038273647921459805}","{'mean': 0.5078534031413613, 'std': 0.0}","{'mean': 0.8952879581151831, 'std': 1.1102230246251565e-16}","{'mean': 0.8963350785340314, 'std': 0.002094240837696315}","{'mean': 0.905759162303665, 'std': 1.1102230246251565e-16}","{'mean': 0.9290322580645162, 'std': 0.06255070783763005}","{'mean': 0.9806451612903226, 'std': 0.02580645161290324}","{'mean': 0.5845161290322581, 'std': 0.10846387449634844}","{'mean': 0.7290322580645161, 'std': 0.10118959446037497}",97.9067205288285,21.777451340433345,763,real,iter_2
