detection-LGB-accuracy,detection-RF-accuracy,detection-XGB-accuracy,utility-LGB-accuracy-trtr,utility-RF-accuracy-trtr,utility-XGB-accuracy-trtr,utility-LGB-accuracy-tstr,utility-RF-accuracy-tstr,utility-XGB-accuracy-tstr,utility-LGB-accuracy-combined,utility-RF-accuracy-combined,utility-XGB-accuracy-combined,precision,recall,density,coverage,Duplicates,Collisions,Data size,Limit model,model_name
"{'mean': 0.8790849673202615, 'std': 1.1102230246251565e-16}","{'mean': 0.884967320261438, 'std': 0.004802921064280724}","{'mean': 0.8856209150326798, 'std': 1.1102230246251565e-16}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9193717277486911, 'std': 0.002564910725427387}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.4816753926701571, 'std': 0.0}","{'mean': 0.39162303664921466, 'std': 0.0106785748975765}","{'mean': 0.46073298429319365, 'std': 5.551115123125783e-17}","{'mean': 0.869109947643979, 'std': 1.1102230246251565e-16}","{'mean': 0.8764397905759163, 'std': 0.013891622158556648}","{'mean': 0.900523560209424, 'std': 0.0}","{'mean': 0.7828571428571428, 'std': 0.024644409888968967}","{'mean': 0.9937142857142858, 'std': 0.0058274508726774595}","{'mean': 0.5906285714285715, 'std': 0.026835492793488777}","{'mean': 0.6085714285714287, 'std': 0.043406009176761025}",60.11255715793177,47.06296166021808,763,real,iter_0
"{'mean': 0.888888888888889, 'std': 1.1102230246251565e-16}","{'mean': 0.9130718954248366, 'std': 0.008420979559951072}","{'mean': 0.888888888888889, 'std': 1.1102230246251565e-16}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9120418848167539, 'std': 0.00391796585002508}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.6858638743455497, 'std': 0.0}","{'mean': 0.6722513089005236, 'std': 0.007101916212696614}","{'mean': 0.680628272251309, 'std': 0.0}","{'mean': 0.8795811518324609, 'std': 1.1102230246251565e-16}","{'mean': 0.8565445026178009, 'std': 0.006282722513089034}","{'mean': 0.8743455497382199, 'std': 0.0}","{'mean': 0.7371428571428572, 'std': 0.025362675452768157}","{'mean': 0.9880000000000001, 'std': 0.007959079015533799}","{'mean': 0.5299428571428573, 'std': 0.016798833778763636}","{'mean': 0.6125714285714287, 'std': 0.03639241903563578}",65.0475543478261,43.41032608695652,763,real,iter_1
"{'mean': 0.9084967320261438, 'std': 0.0}","{'mean': 0.8915032679738563, 'std': 0.006336836414923334}","{'mean': 0.8823529411764707, 'std': 1.1102230246251565e-16}","{'mean': 0.9214659685863873, 'std': 1.1102230246251565e-16}","{'mean': 0.9172774869109948, 'std': 0.006105708790413948}","{'mean': 0.9267015706806283, 'std': 0.0}","{'mean': 0.6387434554973822, 'std': 0.0}","{'mean': 0.6680628272251309, 'std': 0.008506846497001008}","{'mean': 0.643979057591623, 'std': 0.0}","{'mean': 0.869109947643979, 'std': 1.1102230246251565e-16}","{'mean': 0.8481675392670157, 'std': 0.008760837974178783}","{'mean': 0.8586387434554974, 'std': 0.0}","{'mean': 0.7508571428571429, 'std': 0.02921559549980392}","{'mean': 0.9754285714285714, 'std': 0.004276179870598794}","{'mean': 0.5725714285714285, 'std': 0.02517919452116558}","{'mean': 0.6211428571428572, 'std': 0.012335447511384517}",63.6963696369637,44.01815181518152,763,real,iter_2
